title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
4554,Morgana and Oz,FANTASY,Miyuli,MONDAY,9,46677,9.79,617272,52071,ONGOING,False,"Morgana est issue d’une famille de sorciers et Oz vient d’un clan de vampires. Les sorciers, en conflit avec les vampires depuis longtemps, décident d’organiser un festin pour faire la paix avec eux. Mais les choses ne se passent pas comme prévues et ils se retrouvent tous dans une situation plus compliquée que jamais. Morgana et Oz doivent soit apprendre à travailler ensemble, soit faire face à une guerre sans merci entre sorciers et vampires."
4463,Ma famille m'aime trop,ROMANCE,"Hanyak,C.C.Mill,Lee Su Lim",SATURDAY,5,54402,9.64,1559702,126125,ONGOING,True,"Dévota, la guerrière divine que personne ne connaissait l'identité, est assassinée après avoir sauvé le monde. Le dieu lui promet alors une nouvelle vie où elle pourra enfin être heureuse. Mais, tout ce qu'elle retrouve est une vie misérable dans un orphelinat qui vend les enfants aux riches. Avant même qu'elle puisse préparer un plan de fuite, elle est achetée par une famille de nobles. Or, contrairement à ses attentes sa nouvelle famille est une famille puissante et réputée, les Léocadia, qui la traite avec soin et peut-être avec trop d'amour. Dévota dans sa vie antérieure, Diamant dans sa nouvelle vie, va-t-elle enfin pouvoir vivre une vie splendide comme son nouvel nom ?"
4462,This Wasn't My Plan,ROMANCE,"BOM SOHEE,SEI KIM",FRIDAY,11,41292,9.57,675569,58157,ONGOING,False,"Roa, manageuse de la star Sihyeon, est maltraitée, surmenée par celui-ci. Elle l'endure pendant des années afin de réaliser son rêve de devenir directrice d'une agence. Cependant, année après année, Sihyeon continue de la maltraiter de façon impitoyable et cruelle jusqu'à ce qu'elle soit poussée à bout. Ayant atteint ses limites, Roa décide de démissionner mais tout bascule par un accident qui la renvoie au passé. Elle se retrouve alors au jour où elle rencontre pour la première fois Sihyeon en tant que manageuse. Ce miracle du ciel est pour elle une opportunité de trouver un plan parfait pour se venger de Sihyeon. Réussira-t-elle à mener à bien son plan ?"
4461,+99 Reinforced Wooden Stick,FANTASY,"HONGSIL,JIPERY",WEDNESDAY,11,50545,9.52,775719,52704,ONGOING,False,"Bienvenue dans ""Chrono Life"", un jeu de réalité virtuelle dans lequel prône la loi de la jungle. Jiwoo se fait ignorer et ridiculiser par les autres joueurs pour son manque d'expérience, ses équipements pourris et son comportement de noob. Mais le jour où il renforce son bâton en bois au niveau maximum +99, Jiwoo réalise qu'il a le pouvoir de séparer des continents et vaincre des milliers de joueurs d'un seul coup. Va-t-il abuser de ses nouveaux pouvoirs pour tout détruire ou découvrir une nouvelle méthode pour s'amuser sur le jeu ?"
4460,Romance avec le squelette du placard,DRAMA,Cheongbori,TUESDAY,11,23685,9.29,305467,29023,ONGOING,False,"Sayang, une lycéenne d'apparence ordinaire, connaît une vie assez mouvementée par les malheurs qui la poursuivent. En effet, partout où elle va des accidents se produisent et sa famille ne l'aide pas à s'en sortir puisque son père accumule les problèmes financiers. Enfin, pour couronner le tout, elle entend par tous types de chamans qu'elle va mourir jeune. Bien qu'elle tente d'ignorer ces prédictions qui lui semblent presque comme une malédiction, un chaman aussi terrifiant que charmant lui révèle un futur glorieux qui va s'éteindre tragiquement. Avant ses 20 ans, Sayang va gagner des millions mais ne pourra pas profiter de cette richesse car elle sera bientôt assassinée... . Pourra-t-elle préserver son argent et sa vie ?!"
4459,Le Prince Mystique,FANTASY,Aheuredal,MONDAY,11,39526,9.69,557408,53649,ONGOING,False,"Du temps où le royaume des humains était menacé par les fantômes maléfiques, les dieux repoussèrent le mal et désignèrent un empereur aux pouvoirs célestes afin de protéger les humains. Pour assurer la sécurité sans faille du royaume, la succession de l'empereur se décide à travers une compétition entre princes ayant des pouvoirs hors normes... Et après mille ans d'attente, une nouvelle compétition s'apprête à commencer ! La tension est palpable entre les princes, et en particulier autour du 4e Prince, Jeokyeon, qui est bien trop attirant pour un prince..."
4458,Can I Take It Back?,ROMANCE,shinmae,SATURDAY,12,39286,9.78,577574,57631,ONGOING,False,"Ha-Yan trouve enfin le courage de déclarer son amour à son crush de lycée. Mais elle finit par faire sa déclaration à un autre élève nommé Bak-Ha, qui est connu pour ses actes de violence gratuite. Et maintenant, Ha-Yan n’a qu’une seule question en tête : est-ce qu’une déclaration peut être annulée ?"
4457,Une nuit immorale,ROMANCE,"kk,paeng",FRIDAY,1,35026,6.13,802876,42022,ONGOING,True,"Eun-seol est une fille déguisée en homme qui passe sa vie à fuir et se cacher sur le champ de bataille. Elle erre de guerre en guerre, jusqu’à ce qu’elle rencontre le fils du capitaine impérial qui essaie de la prendre comme concubine. Mais quand il se fait assassiner peu après, c'est son père, le capitaine, qui accueille Eun-seol dans sa résidence. Le capitaine, qui est censé être son beau-père, l'empêche de s'enfuir et s'introduit dans sa chambre la nuit. Pourquoi a-t-elle l'impression de l'avoir déjà vu quelque part ?"
4456,Return of the Mad Demon,ACTION,"JP,Ihy,Yu jin sung",SUNDAY,12,29894,9.75,351336,28824,ONGOING,False,"Lee Jaha, surnommé le démon fou par ses ennemis, est revenu dans le passé après qu'une seconde chance lui a été octroyée. Cette fois-ci, sa vie ne va pas être réduite à néant. Il fera tout ce qui sera en son pouvoir pour protéger les opprimés et écraser leurs bourreaux. Mais sera-t-il à la hauteur pour vaincre ses ennemis dans sa deuxième vie ?"
4455,To You Who Swallowed a Star,ROMANCE,ARI,THURSDAY,5,53230,9.53,1598584,117771,ONGOING,True,"Quand Jiwoo est obligée de déménager de la maison de son meilleur ami d’enfance et s’installer dans un petit appartement, elle est complètement déprimée. Mais elle commence vite à se lier d’amitié avec les deux petits gamins adorables qui vivent au rez-de-chaussée de son bâtiment, Hayul et Hajun. Elle s’occupe d’eux, et c’est aussi elle qui encourage Hajun à passer une audition pour une émission de survie d’idoles, tout en ignorant comment cette décision bouleversera leur destin à tous."
4454,Les anatifes,THRILLER,"Step on a LEGO,delete,TTeulsae",WEDNESDAY,12,16543,9.07,198375,15888,ONGOING,False,"Eojin est un gardien de phare sur une île inhabitée. Alors que le jour de relève approche, un pêcheur lui offre un poisson infecté par des anatifes, des crustacés se fixant normalement sur des objets. Très vite, Eojin découvre que quiconque ayant été infecté par ces anatifes se transforme en monstre marin. Parviendra-t-il à survivre ?"
4453,Archie Comics: Big Ethel Energy,DRAMA,"Keryl Brown Ahmed,Siobhan,Archie Comics",TUESDAY,12,14003,9.15,207940,20322,ONGOING,False,"Elle était la risée de Riverdale. Maintenant c’est une journaliste à succès à New York. Après avoir été diplômée de Riverdale High, Ethel ne pouvait que quitter sa ville natale — pour suivre la carrière de ses rêves — plus rapidement. Mais quand le maire de Riverdale la paye grassement pour écrire une histoire de la ville elle ne peut s’empêcher de rentrer pour se venger d’Archie, Jughead, Betty, Veronica et tous ceux qui ont contribué à faire de sa jeunesse un enfer. La seule chose qu’elle n’avait pas prévue, c’est qu’après tout, eux aussi avaient peut-être changé."
4452,Purple Soul,FANTASY,BEKUU,MONDAY,12,14192,9.69,174283,22148,ONGOING,False,"Afin d’étendre son territoire, l’Empire D’Aroise s’allie à un impitoyable dragon et sème le chaos dans le Royaume de Lisé. 
Ancien chevalier du Royaume et dévoué au Lys, Manël mène une quête de rédemption. Sur son chemin, il fait la rencontre de Amlet. En dépit de leur différence, ils se retrouvent tous les deux liés par le destin."
4451,"Valia, Tribute to Shuden",ROMANCE,"NONO,Hash,Flowing HonEy",SUNDAY,13,54017,9.72,924280,78622,ONGOING,False,"Valia est la fille d'un chevalier mort au combat. Orpheline, elle est recueillie par Carl, le maître de son père. Lorsque celui-ci se blesse sur un champ de bataille, Valia décide de trouver un emploi afin de lui payer ses soins. 
C'est alors qu'elle tombe sur une annonce qui changera sa vie : devenir l'épouse d'un marquis du puissant empire de Guel, le marquis de Galt. "
4450,Hanlim Gym,ACTION,"Hyeseong,Sukjae Lee",SATURDAY,13,13979,9.43,216429,14064,ONGOING,False," La meilleure chose pour un élève, c'est d'être fort. Victime de violence scolaire au collège, Youngha réalise qu'il doit se battre pour protéger ses amis. Peu après son transfert en seconde, il devient rapidement le numéro un du lycée. Mais lui et sa bande se font écraser le jour où ils rencontrent Kang Suho, le champion du PVP, un tournoi organisant des combats entre élèves pour déterminer le plus fort. "
4448,Retrouvailles,ROMANCE,stephattyy,FRIDAY,13,165594,9.79,2920393,190606,ONGOING,False,"Après avoir quitté la ville depuis une décennie, Rhea y retourne en espérant décrocher un travail décent ou au moins un coup de coeur mais la ville n’a pas été aussi accueillante qu’elle ne le pensait. Mais la rencontre avec son ami d’enfance, Shiro réanime en elle une lueur d’espoir dans sa vie. Alors qu’elle pensait que Shiro n’était que quelqu’un de bien, elle découvre que celui-ci cache bien des secrets. Parviendra-t-elle à maintenir cette relation qui lui est chère en dépit de cela ?"
4446,Miss Fortune Teller,ROMANCE,Moulimelo,THURSDAY,13,8601,9.64,157180,17799,ONGOING,False,"Descendante de la plus respectée lignée de divinatrices du monde des fées, Daphné refuse de se plier aux attentes de sa mère qui la bannit un an dans le monde des humains en guise de punition. La jeune fée y fait la rencontre de Nathanaël et chamboulera littéralement son destin !"
4445,Kiss Sixth Sense,ROMANCE,"Got W,Jocobong",WEDNESDAY,13,90292,9.71,1724740,120893,ONGOING,False,"Ye-Soul, une simple employée d'une entreprise, mène une vie tout à fait banale. Cependant, elle possède un don assez ""particulier""... . Elle arrive à voir l'avenir de la personne qu'elle embrasse. Et à cause de son don, elle voit, par accident, l'avenir de son supérieur horrible, Min-Hoo. Ce dernier qui ne fait que la réprimander chaque jour sera en fait son futur petit ami ! Refusant de croire qu'un amour va naître avec le supérieur qu'elle déteste plus que tout, elle va essayer d'éviter ce futur à tout prix. Arrivera-t-elle à dévier l'amour qui arrive à grands pas ?!"
4444,Manager Kim,ACTION,"Jeongjongtaek,Toy",TUESDAY,13,26736,9.6,494530,34896,ONGOING,False,"Ancien membre d’une unité spéciale, manager Kim, alias Code 66, est prêt à tout pour retrouver sa fille enlevée par des voyous du quartier. Mais alors qu’il use de tous les moyens possibles pour la retrouver, il constate assez vite que ce n’est pas un simple enlèvement. Jusqu’où ira ce père fou furieux déterminé à retrouver sa fille ? Parviendra-t-il à la sauver avant qu’il ne soit trop tard ?"
4443,Little Lady Mint,FANTASY,"Yoon Oh,gomok,GALPI",MONDAY,3,43074,9.74,1316427,115015,ONGOING,True,"Mint est une fille de 15 ans qui se bat jour après jour pour survivre dans un orphelinat où elle est affamée et maltraitée. Mais tout change quand le duc, Julius Elkedonia, décide de la prendre sous son aile. Désormais rebaptisée « la princesse d’Elkedonia », elle doit apprendre à se comporter comme telle, mais elle n’est toujours pas sûre si elle mérite un tel statut. Pourra-t-elle trouver sa place dans le duché ?"
4343,My In-Laws Are Obsessed with Me,ROMANCE,"seungu,Han Yoon seol",FRIDAY,16,81461,9.74,1538329,131123,ONGOING,False,"Péreshati, une jeune noble, se fait assassiner par ses proches qu'elle considérait comme une vraie famille. Cependant, sa mort la ramène quelques mois avant l'événement. Afin d'éviter la même tragédie, elle se trouve un allié imbattable , le Grand-duc Lapiléon. Celui-ci accepte de l'aider car elle semble être la clé pour lever la malédiction qui s'abat sur sa famille pendant des générations. En effet, elle détient un pouvoir particulier dans sa deuxième vie : Résister aux poisons les plus toxiques. Pourra-t-elle aider les Lapiléon et changer son avenir tragique ?"
4342,Près de l'eau,FANTASY,Kathys,SATURDAY,16,23118,9.74,355307,44488,ONGOING,False,"Mir est une jeune apprentie prêtresse, future conseillère de la reine. Elle ferait tout pour protéger son île et celui qu'elle aime des ténèbres et des sirènes maudites. Mais un jour, elle est trahie par ses plus proches amis et découvre qu'elle est elle aussi une sirène, à la différence que les ténèbres semblent l'avoir épargnée. C'est avec l'aide du fantôme d'un pirate, Tully, qu'elle essayera de découvrir ce qui se cache derrière sa trahison, puis par la même occasion, de savoir qui elle est réellement. "
4341,Nano Machine,FANTASY,"GGBG,Great H,HANJUNG WOLYA",THURSDAY,16,25783,9.83,377257,31079,ONGOING,False,"Cheon Yeo Woon est un successeur illégitime d'un culte démoniaque, sans force ni compétence en art martial. Pourtant, il se fait poursuivre par des assassins envoyés par un de ses concurrents et au moment où il perd tout espoir de vivre, un homme mystérieux venant du futur lui injecte une nanomachine dans son corps. Avec cette technologie de dernière minute ainsi injectée, parviendra-t-il à surpasser ses compétences physiques innées et devenir le plus fort pour enfin prendre la place du second Cheonma, le chef suprême des démons ?"
4340,Disabled,ACTION,Asamiwangf,THURSDAY,11,20797,9.42,261287,22229,ONGOING,False,"À l'origine, tous les hommes naissent égaux, conçus sur une même base, laissant à l'individu la possibilité de devenir qui il souhaite. Seulement, certains d'entre eux n'ont pas cette chance, mis de côté à cause de leurs différences, et regroupés ensemble sous un seul terme : Handicapé. Mais un jour, une divinité décida qu'il était temps que justice soit faite...."
4339,Amethyst,FANTASY,"Thomas Lucking,Elena Toma",WEDNESDAY,16,14593,9.51,197653,19080,ONGOING,False,"Pour réaliser son rêve… pourra-t-il tuer la personne la plus importante de sa vie?
Dans un monde née des cendres de l’apocalypse, Elias est le fils de deux Chevaliers Sacrés, guerriers spécialisés dans la traque des descendants des démons. Quand Elias était enfant, ses parents ont été tués par un de ces monstres, et depuis lors Elias est discriminé puisque il est réputée porteur de malchance. Quelques années plus tard, il souhaite toujours de se venger, et un jour l’occasion se présente à lui. Toutefois, se trouver en face de l’assassin place Elias devant un choix : régler le problème… ou accepter la bénédiction angélique, et devenir un Chevalier Sacré !"
4338,Sunshine,ROMANCE,Tampopoeiki,TUESDAY,16,29109,9.26,567032,58059,ONGOING,False,"Vous est-il arrivé de vous cacher derrière un sourire pour être apprécié des autres ? C'est le cas de Lily qui fait son entrée dans un nouveau lycée. Mais elle ne s'attendait pas à y rencontrer la seule personne capable de voir son vrai visage. Quand on a vécu toute sa vie caché, le plus dur est d'ôter son masque. Y parviendra-t-elle ?"
